district,wall_material,status,balcony,area_kitchen,area_living,area,room,floor,superficiality,type_build,price
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Франківський,nan,nan,1,nan,nan,48,1,8,10,nan,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, відмінний,1,7,30,46,2,3,5,nan,17500
Шевченківський,nan, люкс,nan,13,nan,94,3,7,11,nan,27000
Франківський, цегла, відмінний,1,10,45,80,3,2,2, Польський,16000
Личаківський, цегла, відмінний,1,14,nan,66,2,1,10,nan,16000
Франківський, цегла, відмінний,1,15,40,77,3,3,3, Польський,18000
Личаківський,nan, середній,nan,nan,nan,54,2,1,5,nan,9000
Галицький, цегла, відмінний,1,7,30,44,2,4,4, Польський,12000
Залізничний, цегла, відмінний,1,6,19,34,1,5,5, Хрущовка,8000
Франківський, цегла, відмінний,1,15,29,46,1,2,7,nan,13000
Франківський,nan,nan,nan,20,nan,50,1,6,10,nan,19300
Франківський, цегла, відмінний,1,17,43,60,2,1,3,nan,19300
Франківський,nan, середній,2,8,50,72,4,3,9, Хрущовка,9000
Шевченківський, цегла, відмінний,2,14,52,66,2,5,9,nan,16000
Залізничний, цегла, середній,1,11,39,56,2,4,4, Польський,12000
Шевченківський,nan, люкс,1,nan,18,41,1,6,9,nan,19300
Личаківський, цегла, люкс,1,nan,nan,70,2,10,10,nan,30800
Франківський, цегла, відмінний,2,nan,nan,80,3,2,2,nan,16000
Сихівський, панель, відмінний,2,nan,nan,72,3,5,9, Чешка,20000
Франківський, цегла, відмінний,1,nan,nan,70,3,3,3, Польський люкс,18000
Шевченківський,nan, відмінний,1,nan,nan,46,2,5,5,nan,19300
Шевченківський,nan, люкс,1,nan,nan,66,2,10,11,nan,23100
Франківський,nan, люкс,1,nan,nan,44,2,1,5,nan,16000
Галицький, цегла, відмінний,nan,nan,nan,43,2,4,4, Польський,12000
Франківський, цегла, відмінний,1,nan,nan,48,1,2,7,nan,13000
Сихівський,nan,nan,nan,nan,nan,80,2,1,9,nan,19300
Залізничний, цегла, відмінний,1,14,16,46,1,2,10,nan,12000
Шевченківський, цегла, відмінний,1,9,47,67,3,1,9, Чешка,14000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Залізничний,nan, відмінний,2,nan,nan,74,2,3,5,nan,15000
Франківський, цегла, відмінний,2,11,45,72,3,2,5, Чешка,19300
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,38500
Личаківський, цегла, відмінний,nan,14,38,65,2,3,11,nan,15000
Личаківський, цегла, відмінний,1,11,27,52,1,9,11,nan,12500
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Шевченківський, цегла, люкс,nan,5,12,22,1,1,3, Австрійський,15000
Галицький, цегла, відмінний,1,7,28,42,1,2,3, Австрійський,11000
Личаківський, цегла, відмінний,1,16,42,72,2,1,10,nan,19500
Шевченківський,nan, люкс,nan,5,15,25,1,1,4, Австрійський,15000
Галицький, цегла, відмінний,1,nan,nan,120,3,4,4, Австрійський,22000
Шевченківський,nan, люкс,nan,nan,nan,55,1,9,14,nan,15000
Шевченківський,nan, відмінний,nan,nan,nan,55,1,9,14,nan,15000
Галицький, цегла, відмінний,1,nan,nan,120,3,4,4, Австрійський,22000
Сихівський,nan, відмінний,1,nan,nan,70,2,3,5,nan,13500
Шевченківський,nan, люкс,1,nan,nan,45,1,4,12,nan,23100
Шевченківський,nan, люкс,nan,nan,nan,41,1,6,10,nan,15400
Шевченківський, цегла, відмінний,2,20,50,80,3,8,9, Чешка,19000
Личаківський,nan, люкс,1,nan,nan,42,1,4,10,nan,15000
Франківський, цегла, люкс,1,nan,nan,65,2,4,6,nan,30800
Шевченківський,nan, люкс,1,nan,nan,65,2,7,10,nan,25000
Сихівський,nan, люкс,1,nan,nan,70,1,6,10,nan,19300
Сихівський,nan, відмінний,1,nan,nan,50,1,6,10,nan,17300
Сихівський,nan, відмінний,1,nan,nan,65,2,8,10,nan,17300
Шевченківський,nan, відмінний,1,nan,nan,65,2,8,9,nan,23100
Галицький,nan, відмінний,nan,nan,nan,135,2,3,3, Австрійський,30800
Шевченківський,nan, люкс,1,nan,nan,80,2,4,7,nan,26600
Шевченківський, цегла, люкс,1,45,nan,90,2,9,12,nan,27000
Шевченківський, цегла, відмінний,1,nan,nan,41,1,9,14,nan,15500
Шевченківський,nan,nan,nan,nan,nan,60,2,3,10,nan,26600
Залізничний,nan,nan,nan,nan,nan,42,1,6,10,nan,14000
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,38500
Личаківський, цегла, відмінний,nan,14,38,65,2,3,11,nan,15000
Личаківський, цегла, відмінний,1,11,27,52,1,9,11,nan,12500
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Франківський,nan,nan,1,nan,nan,48,1,8,10,nan,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, відмінний,1,7,30,46,2,3,5,nan,17500
Франківський,nan, відмінний,nan,nan,nan,700,2,7,12,nan,27000
Галицький,nan, відмінний,nan,15,nan,40,1,3,3,nan,21200
Франківський,nan, люкс,nan,nan,nan,85,2,7,11,nan,27000
Франківський,nan,nan,nan,nan,nan,44,1,8,9,nan,15000
Шевченківський,nan,nan,nan,nan,nan,55,2,3,9,nan,16000
Шевченківський, цегла, відмінний,1,12,34,58,2,9,14,nan,27000
Шевченківський,nan,nan,nan,nan,nan,72,2,9,13,nan,17300
Шевченківський,nan,nan,nan,nan,nan,40,1,2,9,nan,13500
Галицький,nan,nan,nan,nan,nan,95,3,3,4,nan,18500
Личаківський,nan,nan,nan,nan,nan,60,2,2,3,nan,18000
Франківський, цегла, відмінний,1,9,30,46,2,1,5, Сталінка,16000
Галицький,nan, люкс,nan,nan,nan,60,2,6,10,nan,48100
Шевченківський,nan, люкс,4,nan,nan,90,2,10,11,nan,38500
Сихівський,nan, відмінний,nan,nan,nan,150,4,9,10,nan,76900
Галицький,nan,nan,nan,nan,nan,55,1,10,15,nan,19300
Залізничний,nan, відмінний,nan,nan,nan,45,2,2,5,nan,15000
Шевченківський, цегла, люкс,1,25,55,80,3,7,7,nan,30800
Шевченківський, цегла, відмінний,1,16,50,66,1,10,11,nan,23100
Шевченківський,nan, люкс,2,nan,nan,78,2,2,10,nan,25000
Сихівський,nan,nan,nan,nan,nan,60,2,6,9,nan,19300
Сихівський,nan, відмінний,nan,nan,nan,50,2,2,9,nan,10000
Сихівський,nan, люкс,1,nan,nan,45,1,3,10,nan,15400
Залізничний, цегла, відмінний,1,12,42,54,2,12,15,nan,25000
Франківський,nan, люкс,nan,7,nan,65,1,1,4,nan,17300
Франківський,nan,nan,nan,nan,nan,60,1,10,14,nan,25000
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Франківський,nan,nan,1,nan,nan,48,1,8,10,nan,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, відмінний,1,7,30,46,2,3,5,nan,17500
Шевченківський,nan, люкс,nan,13,nan,94,3,7,11,nan,27000
Сихівський, цегла, відмінний,2,nan,nan,72,3,5,5, Хрущовка,20000
Залізничний,nan, люкс,3,nan,nan,99,3,8,11,nan,32700
Сихівський,nan, люкс,1,nan,nan,50,1,14,24,nan,20000
Шевченківський, цегла, відмінний,nan,10,27,49,2,3,10, Чешка,15400
Шевченківський,nan, люкс,nan,nan,nan,50,1,5,14,nan,25000
Залізничний,nan,nan,nan,nan,nan,42,1,3,5,nan,10000
Залізничний,nan,nan,nan,nan,nan,42,1,3,5,nan,10000
Личаківський, цегла, відмінний,2,14,40,70,2,4,9,nan,15000
Галицький,nan, люкс,1,nan,nan,65,1,5,9,nan,48100
Шевченківський,nan,nan,nan,nan,nan,50,2,4,9,nan,11000
Личаківський,nan, відмінний,nan,nan,nan,40,1,8,9,nan,14700
Сихівський, цегла, відмінний,1,25,20,46,1,10,10,nan,18000
Сихівський,nan, відмінний,nan,nan,nan,70,2,5,5,nan,15000
Галицький, цегла, люкс,1,9,16,30,1,2,4, Австрійський,6000
Шевченківський,nan,nan,1,nan,nan,80,2,9,14,nan,27000
Шевченківський, цегла, відмінний,1,15,85,100,3,3,10,nan,27000
Шевченківський, цегла, відмінний,nan,20,46,80,3,6,7,nan,32700
Галицький, цегла, середній,1,10,47,70,2,3,4,nan,28900
Сихівський, цегла, відмінний,1,18,36,54,1,13,15,nan,17300
Залізничний, цегла, люкс,1,7,39,55,3,2,2, Польський,20000
Франківський,nan, люкс,1,nan,nan,46,1,5,9,nan,17300
Личаківський,nan,nan,nan,nan,nan,52,2,8,9,nan,12000
Шевченківський,nan, люкс,nan,10,50,60,2,3,10,nan,23100
Сихівський,nan, люкс,nan,25,nan,46,1,10,10,nan,18000
Залізничний,nan, відмінний,nan,nan,nan,55,2,2,2,nan,20000
Галицький,nan,nan,nan,nan,nan,70,2,2,3,nan,21200
Франківський,nan,nan,nan,nan,nan,50,2,4,9,nan,11000
Сихівський, цегла, відмінний,2,nan,nan,72,3,5,5, Хрущовка,20000
Залізничний,nan, люкс,3,nan,nan,99,3,8,11,nan,32700
Франківський, цегла, відмінний,2,23,100,150,4,4,5, Польський люкс,30800
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,28900
Франківський, цегла, люкс,1,30,15,59,1,10,12,nan,23100
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Залізничний,nan, відмінний,2,nan,nan,74,2,3,5,nan,15000
Галицький,nan,nan,nan,nan,nan,70,2,2,3,nan,21200
Франківський,nan,nan,nan,nan,nan,50,2,4,9,nan,11000
Шевченківський, цегла, середній,1,nan,nan,60,2,8,10, Чешка,13000
Шевченківський, цегла, відмінний,1,15,26,40,2,2,12,nan,23100
Сихівський,nan,nan,nan,nan,nan,58,2,5,9,nan,13500
Франківський, цегла, відмінний,1,9,nan,65,3,2,3,nan,15000
Шевченківський, цегла, люкс,1,15,42,63,2,5,12,nan,27000
Залізничний,nan, відмінний,nan,nan,nan,56,2,7,10,nan,23100
Шевченківський, цегла, відмінний,1,10,40,50,1,4,8,nan,14300
Залізничний,nan, відмінний,nan,nan,nan,64,2,7,10,nan,15000
Галицький,nan,nan,nan,nan,nan,37,1,1,2,nan,18000
Личаківський, цегла, відмінний,nan,18,nan,45,1,2,3, Польський,19300
Личаківський, цегла, люкс,2,nan,nan,77,3,2,5,nan,16000
Шевченківський,nan,nan,nan,nan,nan,45,1,1,9,nan,3500
Шевченківський, цегла, люкс,1,12,34,58,2,9,12,nan,27000
Личаківський, цегла, люкс,nan,nan,nan,50,2,1,1, Польський,17300
Шевченківський,nan, люкс,1,16,nan,66,1,10,11,nan,23100
Личаківський, цегла, люкс,1,nan,nan,66,2,1,10,nan,16000
Франківський,nan, люкс,2,nan,nan,140,3,5,5, Будівля старого Львова,19300
Шевченківський,nan, люкс,nan,nan,nan,65,2,5,10,nan,27000
Франківський, цегла, відмінний,1,20,55,78,2,5,12,nan,653400
Галицький, цегла, люкс,1,15,45,75,2,3,3, Австрійський,25000
Шевченківський, цегла, відмінний,1,nan,nan,48,1,2,4,nan,21200
Залізничний, цегла, відмінний,1,8,nan,40,1,10,10,nan,13900
Личаківський, цегла, середній,1,6,18,32,1,1,3, Польський,7000
Личаківський, цегла, відмінний,nan,14,38,65,2,3,11,nan,15000
Личаківський, цегла, відмінний,1,11,27,52,1,9,11,nan,12500
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Франківський,nan,nan,1,nan,nan,48,1,8,10,nan,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, відмінний,1,7,30,46,2,3,5,nan,17500
Шевченківський,nan, люкс,nan,13,nan,94,3,7,11,nan,27000
Залізничний, цегла, відмінний,1,8,nan,40,1,10,10,nan,13900
Личаківський, цегла, середній,1,6,18,32,1,1,3, Польський,7000
Франківський,nan, люкс,nan,nan,nan,57,1,10,15,nan,25000
Шевченківський,nan, відмінний,nan,nan,nan,39,1,9,9,nan,21200
Франківський, цегла, відмінний,1,23,40,63,1,8,12,nan,19300
Шевченківський, залізобетон, люкс,nan,158,422,58,2,9,14,nan,27000
Сихівський,nan, люкс,nan,nan,nan,60,1,3,10,nan,16000
Личаківський,nan,nan,nan,nan,nan,75,1,4,7,nan,28900
Франківський,nan, відмінний,nan,nan,nan,50,3,2,5,nan,12000
Франківський,nan, відмінний,nan,nan,nan,57,2,5,10,nan,21000
Франківський,nan, люкс,nan,nan,nan,41,1,8,10,nan,19300
Франківський,nan, люкс,nan,nan,nan,41,1,8,10,nan,19300
Франківський,nan, люкс,nan,nan,nan,63,2,4,17,nan,25000
Франківський,nan, відмінний,nan,nan,nan,37,1,2,2,nan,13000
Франківський, цегла, відмінний,1,20,55,78,2,5,12,nan,17000
Франківський,nan, люкс,nan,nan,nan,63,2,4,17,nan,25000
Шевченківський,nan, відмінний,nan,nan,nan,45,1,4,10,nan,16000
Сихівський,nan, відмінний,nan,nan,nan,50,2,9,9,nan,12500
Шевченківський,nan,nan,nan,8,45,50,2,6,14,nan,14500
Франківський,nan,nan,nan,nan,nan,55,1,9,14,nan,19300
Шевченківський,nan,nan,nan,17,nan,15,1,2,3,nan,5000
Шевченківський,nan,nan,nan,nan,nan,40,1,6,10,nan,19300
Сихівський,nan, відмінний,nan,nan,nan,60,2,1,10,nan,15000
Шевченківський,nan, відмінний,nan,nan,nan,45,1,4,10,nan,16000
Залізничний,nan, відмінний,nan,nan,nan,40,1,2,9,nan,14000
Франківський, цегла, відмінний,2,11,45,72,3,2,5, Чешка,19300
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,38500
Личаківський, цегла, відмінний,nan,14,38,65,2,3,11,nan,15000
Личаківський, цегла, відмінний,1,11,27,52,1,9,11,nan,12500
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Франківський,nan,nan,1,nan,nan,48,1,8,10,nan,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Шевченківський,nan, відмінний,nan,nan,nan,45,1,4,10,nan,16000
Залізничний,nan, відмінний,nan,nan,nan,40,1,2,9,nan,14000
Сихівський, цегла, люкс,1,16,25,46,1,10,10,nan,691900
Сихівський,nan, відмінний,nan,nan,nan,60,2,1,10,nan,15000
Галицький,nan, відмінний,nan,nan,nan,28,1,4,4,nan,12000
Шевченківський,nan, відмінний,nan,nan,nan,55,2,2,4,nan,16000
Галицький,nan, відмінний,nan,nan,nan,28,1,4,4,nan,12000
Сихівський,nan, відмінний,nan,nan,nan,58,2,4,5,nan,13000
Шевченківський,nan, відмінний,nan,nan,nan,43,1,4,9,nan,14500
Залізничний,nan, люкс,nan,nan,nan,41,1,3,3,nan,15400
Шевченківський,nan,nan,nan,nan,nan,45,1,9,13,nan,18500
Франківський,nan, відмінний,nan,nan,nan,50,3,2,5,nan,12000
Шевченківський,nan,nan,nan,nan,nan,45,1,3,9,nan,18000
Франківський,nan, люкс,nan,nan,nan,41,1,8,10,nan,19300
Франківський,nan, люкс,nan,9,nan,44,2,1,5,nan,16000
Франківський,nan, люкс,nan,nan,nan,63,2,4,17,nan,25000
Шевченківський, цегла, відмінний,nan,8,28,41,1,7,10,nan,13000
Галицький, цегла, середній,nan,10,nan,28,1,2,3, Австрійський,13500
Шевченківський,nan, відмінний,nan,nan,nan,45,1,4,10,nan,16000
Франківський, цегла, відмінний,nan,7,55,65,1,1,5, Чешка,17300
Сихівський,nan, відмінний,nan,nan,nan,60,2,1,10,nan,15000
Франківський,nan,nan,1,12,28,44,2,1,5,nan,16000
Галицький,nan, відмінний,nan,nan,nan,28,1,4,4,nan,12000
Франківський, цегла, люкс,nan,10,20,45,1,6,12,nan,19300
Франківський, цегла, відмінний,1,20,22,42,1,7,10,nan,16000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Залізничний,nan, відмінний,2,nan,nan,74,2,3,5,nan,15000
Франківський, цегла, відмінний,2,11,45,72,3,2,5, Чешка,19300
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,38500
Личаківський, цегла, відмінний,nan,14,38,65,2,3,11,nan,15000
Личаківський, цегла, відмінний,1,11,27,52,1,9,11,nan,12500
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Франківський, цегла, відмінний,1,20,22,42,1,7,10,nan,16000
Шевченківський, цегла, відмінний,1,15,57,83,2,8,10,nan,25000
Залізничний, цегла, люкс,1,15,40,65,2,4,8,nan,23100
Франківський,nan,nan,1,30,40,70,3,6,16,nan,32000
Залізничний,nan,nan,nan,nan,nan,64,2,7,10,nan,15000
Сихівський, цегла, відмінний,1,15,40,63,2,5,9,nan,19300
Сихівський,nan,nan,nan,nan,nan,75,2,7,9,nan,13500
Шевченківський, цегла, відмінний,1,20,60,80,3,7,7,nan,34600
Сихівський, панель, середній,2,10,40,74,3,5,9, Чешка,11000
Шевченківський, цегла, відмінний,2,nan,nan,54,2,3,5, Чешка,12000
Шевченківський,nan,nan,nan,14,20,40,1,3,10,nan,18000
Сихівський,nan,nan,nan,nan,nan,59,2,6,9,nan,19300
Франківський, цегла, відмінний,nan,7,55,65,1,1,4,nan,17300
Личаківський, цегла, люкс,1,21,28,82,2,10,10,nan,34600
Шевченківський, цегла, відмінний,1,12,32,44,1,8,15,nan,23100
Франківський,nan, відмінний,nan,nan,nan,54,1,10,15,nan,20000
Шевченківський,nan,nan,nan,nan,nan,41,1,7,10,nan,13000
Франківський,nan,nan,nan,nan,nan,44,1,2,17,nan,19300
Шевченківський,nan,nan,nan,nan,nan,47,2,4,5,nan,7000
Франківський,nan, люкс,nan,nan,nan,53,1,10,15,nan,20000
Шевченківський,nan,nan,nan,nan,nan,47,2,4,5,nan,7000
Шевченківський,nan,nan,nan,nan,nan,20,1,7,10,nan,9500
Шевченківський, цегла, відмінний,1,9,36,45,1,3,10,nan,21200
Сихівський,nan,nan,nan,nan,nan,46,2,8,10,nan,15000
Шевченківський,nan,nan,nan,10,40,50,2,9,9,nan,10400
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Залізничний,nan, відмінний,2,nan,nan,74,2,3,5,nan,15000
Франківський, цегла, відмінний,2,11,45,72,3,2,5, Чешка,19300
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,38500
Личаківський, цегла, відмінний,nan,14,38,65,2,3,11,nan,15000
Личаківський, цегла, відмінний,1,11,27,52,1,9,11,nan,12500
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Галицький,nan,nan,nan,nan,nan,36,1,4,4,nan,14700
Сихівський,nan, люкс,1,9,35,44,2,1,5,nan,16000
Личаківський,nan,nan,nan,13,nan,46,1,3,10,nan,19300
Личаківський, цегла, люкс,1,17,23,49,1,10,10,nan,21200
Галицький, панель, середній,1,nan,nan,45,2,5,5, Хрущовка,7000
Франківський,nan, відмінний,1,nan,nan,42,1,5,10,nan,17300
Сихівський,nan,nan,nan,nan,nan,35,1,3,4,nan,10000
Залізничний,nan,nan,nan,nan,nan,45,2,2,5,nan,14000
Франківський,nan,nan,nan,nan,nan,40,1,10,10,nan,14000
Сихівський,nan, відмінний,nan,nan,nan,69,2,2,10,nan,17300
Франківський,nan,nan,nan,nan,nan,40,1,10,10,nan,13900
Франківський,nan, люкс,1,nan,nan,75,2,8,10,nan,18100
Франківський,nan, відмінний,1,9,35,44,2,1,5,nan,16000
Франківський, цегла, відмінний,2,nan,nan,72,3,2,5,nan,19300
Личаківський,nan, відмінний,nan,nan,nan,52,1,9,9,nan,15000
Франківський, цегла, відмінний,nan,9,35,44,2,1,5,nan,16000
Сихівський, цегла, відмінний,1,nan,nan,50,1,3,10,nan,19300
Шевченківський,nan, люкс,nan,nan,nan,55,2,1,9, Чешка,10000
Залізничний,nan, люкс,1,nan,nan,60,2,2,4, Австрійський люкс,19300
Сихівський,nan, відмінний,nan,11,nan,37,1,8,9,nan,15400
Шевченківський,nan, люкс,1,nan,nan,55,1,10,12,nan,23100
Шевченківський, цегла, люкс,1,16,34,66,2,10,10,nan,23100
Франківський,nan, люкс,nan,nan,nan,45,1,9,9,nan,28500
Франківський, цегла, відмінний,nan,7,294,364,1,9,10, Чешка,11600
Франківський,nan, люкс,1,nan,nan,55,2,3,5, Хрущовка,8000
Франківський, цегла, відмінний,2,11,45,72,3,2,5, Чешка,19300
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,38500
Личаківський, цегла, відмінний,nan,14,38,65,2,3,11,nan,15000
Личаківський, цегла, відмінний,1,11,27,52,1,9,11,nan,12500
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Франківський,nan,nan,1,nan,nan,48,1,8,10,nan,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Франківський, цегла, відмінний,nan,7,294,364,1,9,10, Чешка,11600
Франківський,nan, люкс,1,nan,nan,55,2,3,5, Хрущовка,8000
Сихівський,nan, люкс,nan,nan,nan,45,1,1,8,nan,17300
Шевченківський,nan, люкс,nan,nan,nan,40,1,2,5, Хрущовка,11600
Франківський,nan, люкс,nan,nan,nan,45,1,6,10,nan,15400
Галицький, цегла, відмінний,nan,10,nan,55,2,3,3, Австрійський,23100
Личаківський,nan,nan,nan,nan,nan,81,2,3,6,nan,57700
Сихівський,nan, люкс,nan,nan,nan,70,2,7,10,nan,20000
Шевченківський, цегла, відмінний,nan,13,30,43,2,1,2,nan,10000
Сихівський,nan, люкс,nan,nan,nan,40,1,8,10,nan,15400
Шевченківський,nan, люкс,nan,nan,nan,60,2,7,10,nan,25000
Шевченківський, цегла, відмінний,nan,12,30,45,1,9,9,nan,30800
Сихівський,nan, відмінний,nan,11,nan,68,2,4,10,nan,18000
Галицький, цегла, відмінний,nan,nan,nan,40,1,6,10,nan,19300
Франківський, цегла, відмінний,nan,18,45,67,3,9,9, Чешка,20000
Личаківський, цегла,nan,nan,nan,nan,55,2,1,1, Особняк,17300
Галицький,nan, люкс,nan,12,90,120,4,2,3,nan,38500
Франківський,nan, люкс,1,8,32,40,1,10,10,nan,13900
Сихівський, цегла, відмінний,1,9,40,70,3,5,5, Чешка,17300
Шевченківський,nan,nan,nan,nan,nan,50,2,4,10,nan,15400
Франківський, цегла, відмінний,nan,15,22,43,1,7,7, Чешка,17300
Франківський,nan,nan,nan,nan,nan,60,2,2,2,nan,17300
Франківський,nan, відмінний,nan,nan,nan,57,1,3,14,nan,18000
Личаківський, цегла, люкс,2,22,60,110,2,2,5,nan,40000
Франківський,nan, відмінний,nan,nan,nan,65,2,5,8,nan,17300
Галицький, цегла, відмінний,1,7,30,46,2,3,5,nan,17500
Шевченківський,nan, люкс,nan,13,nan,94,3,7,11,nan,27000
Сихівський, цегла, відмінний,2,nan,nan,72,3,5,5, Хрущовка,20000
Залізничний,nan, люкс,3,nan,nan,99,3,8,11,nan,32700
Франківський, цегла, відмінний,2,23,100,150,4,4,5, Польський люкс,30800
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,28900
Франківський, цегла, люкс,1,30,15,59,1,10,12,nan,23100
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Личаківський, цегла, люкс,2,22,60,110,2,2,5,nan,40000
Франківський,nan, відмінний,nan,nan,nan,65,2,5,8,nan,17300
Франківський,nan, відмінний,1,nan,nan,70,2,10,10,nan,17000
Галицький,nan, люкс,nan,nan,nan,43,1,2,12,nan,17300
Шевченківський,nan, відмінний,nan,nan,nan,40,1,2,14,nan,23100
Франківський,nan,nan,2,12,39,68,2,4,5,nan,15400
Сихівський, цегла, відмінний,1,15,18,55,1,3,10,nan,17000
Франківський,nan,nan,nan,9,nan,40,1,10,10,nan,13900
Галицький, цегла, середній,1,14,nan,60,2,3,4, Австрійський,17500
Франківський, цегла, відмінний,1,17,12,40,1,5,10,nan,17000
Галицький,nan,nan,nan,15,42,58,1,1,3,nan,13500
Галицький, цегла,nan,nan,8,24,36,1,2,4,nan,12000
Шевченківський,nan, відмінний,nan,12,90,120,4,2,3,nan,38500
Галицький, цегла, відмінний,nan,30,15,62,2,4,4, Австрійський,46200
Залізничний,nan,nan,nan,6,nan,22,1,3,3, Особняк,2200
Шевченківський,nan, відмінний,nan,nan,nan,63,2,5,12,nan,27000
Галицький, цегла, люкс,nan,nan,nan,50,2,3,3, Будівля старого Львова,20000
Франківський, цегла, відмінний,1,9,30,44,2,1,5, Хрущовка,16000
Галицький, цегла, люкс,nan,16,nan,149,5,4,5, Австрійський люкс,61500
Франківський,nan,nan,nan,nan,nan,156,4,4,5,nan,30800
Сихівський,nan, люкс,1,21,nan,41,2,3,9, Чешка,16200
Галицький, цегла, відмінний,nan,12,45,75,3,1,3, Австрійський люкс,23100
Сихівський,nan, відмінний,1,16,nan,41,1,3,10,nan,19000
Шевченківський, цегла, відмінний,1,16,50,66,2,10,11,nan,23100
Галицький,nan, люкс,3,nan,nan,160,7,3,4,nan,46200
Залізничний,nan, відмінний,2,nan,nan,74,2,3,5,nan,15000
Франківський, цегла, відмінний,2,11,45,72,3,2,5, Чешка,19300
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,38500
Личаківський, цегла, відмінний,nan,14,38,65,2,3,11,nan,15000
Личаківський, цегла, відмінний,1,11,27,52,1,9,11,nan,12500
Личаківський, цегла,nan,2,6,42,58,3,5,5, Хрущовка,8500
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Франківський,nan,nan,1,nan,nan,48,1,8,10,nan,15000
Галицький,nan, люкс,3,nan,nan,160,7,3,4,nan,46200
Галицький,nan, люкс,nan,nan,nan,70,2,3,4,nan,27000
Галицький, цегла, відмінний,1,24,36,60,2,7,9,nan,20000
Сихівський,nan, люкс,1,nan,nan,70,2,7,10,nan,19300
Личаківський, цегла, відмінний,1,11,19,35,1,3,3, Австрійський,21400
Франківський,nan, відмінний,nan,9,nan,44,2,1,5, Чешка,16000
Личаківський, цегла, відмінний,1,12,60,80,1,1,4, Чешка,15000
Личаківський, цегла, відмінний,1,10,nan,60,2,2,5,nan,30400
Франківський,nan, люкс,nan,35,nan,130,4,9,10,nan,28000
Залізничний,nan, люкс,1,nan,nan,40,1,2,12,nan,19300
Франківський,nan, люкс,nan,nan,nan,64,2,7,10,nan,15000
Сихівський,nan, відмінний,1,nan,nan,17,3,4,9,nan,5000
Шевченківський,nan,nan,nan,nan,nan,45,2,1,2,nan,10000
Франківський,nan, відмінний,nan,nan,nan,64,2,7,10,nan,15000
Галицький, цегла, люкс,1,10,nan,71,2,5,5,nan,16500
Франківський, цегла, люкс,nan,10,nan,38,1,4,6,nan,14500
Франківський,nan, відмінний,nan,9,nan,44,2,1,5, Чешка,16000
Личаківський, цегла, відмінний,nan,14,nan,64,2,3,9,nan,21200
Франківський,nan, середній,nan,7,nan,36,1,9,10, Чешка,71000
