district,price,room,area,floor,age,status,balcony,area_kitchen,area_living
3.0,10000,2,50.0,3,1,1.0,0.0,6.0,44.0
5.0,21200,3,80.0,5,3,2.0,0.0,9.0,70.0
4.0,15000,4,82.0,9,3,2.0,0.0,10.0,64.0
1.0,38500,3,92.0,3,3,3.0,1.0,15.0,54.0
2.0,46200,4,175.0,4,3,3.0,0.0,17.0,74.0
2.0,24100,3,75.0,2,3,3.0,0.0,10.0,52.0
2.0,11000,1,50.0,3,3,2.0,0.0,17.0,20.0
5.0,20000,2,57.0,5,3,2.0,0.0,15.0,28.0
3.0,19300,2,70.0,8,3,3.0,1.0,15.0,40.0
3.0,27000,2,80.0,3,3,3.0,1.0,16.0,41.0
2.0,53900,4,200.0,5,2,3.0,1.0,18.0,77.0
2.0,15400,2,59.0,2,3,2.0,0.0,15.0,39.0
2.0,21200,2,80.0,4,2,2.0,0.0,16.0,41.0
6.0,15000,1,44.0,2,3,3.0,0.0,9.0,26.0
5.0,10000,1,43.0,4,3,1.0,0.0,16.0,26.0
5.0,17300,2,65.0,8,3,2.0,0.0,15.0,40.0
5.0,17300,2,56.0,3,3,2.0,1.0,15.0,39.0
5.0,17000,2,65.0,7,3,2.0,0.0,15.0,40.0
5.0,13500,1,45.0,4,3,2.0,0.0,16.0,26.0
3.0,11000,1,37.0,5,1,2.0,1.0,8.0,29.0
3.0,20000,2,65.0,3,3,2.0,0.0,15.0,40.0
2.0,13000,2,60.0,4,3,2.0,2.0,9.0,39.0
3.0,20000,2,65.0,3,3,3.0,0.0,15.0,40.0
6.0,12000,1,47.0,4,3,2.0,1.0,12.0,20.0
6.0,13000,1,47.0,11,3,2.0,0.0,16.0,26.0
1.0,17300,2,65.0,13,3,3.0,1.0,15.0,40.0
3.0,15400,2,49.0,3,3,2.0,1.0,10.0,38.0
3.0,32700,3,99.0,8,3,2.0,0.0,16.0,55.0
5.0,12000,1,35.0,6,1,2.0,1.0,9.0,18.0
5.0,17300,1,40.0,9,3,3.0,0.0,10.0,26.0
4.0,14000,1,46.0,8,3,2.0,0.0,16.0,26.0
3.0,11000,1,37.0,2,1,2.0,1.0,8.0,19.0
3.0,11000,2,70.0,2,1,1.0,0.0,10.0,30.0
3.0,14000,3,67.0,1,1,2.0,1.0,9.0,47.0
5.0,13500,2,54.0,6,1,2.0,1.0,15.0,39.0
5.0,25000,2,75.0,4,3,2.0,1.0,15.0,35.0
3.0,9000,2,60.0,1,3,1.0,0.0,15.0,39.0
4.0,25000,3,89.0,7,3,3.0,0.0,26.0,54.0
3.0,12500,2,67.0,1,3,2.0,0.0,15.0,40.0
3.0,25000,2,78.0,3,3,3.0,1.0,16.0,41.0
5.0,28900,2,75.0,4,3,3.0,1.0,20.0,35.0
5.0,15000,1,50.0,11,3,3.0,1.0,16.0,27.0
3.0,32700,3,80.0,7,3,3.0,1.0,20.0,53.0
4.0,17300,1,45.0,12,3,2.0,0.0,12.0,20.0
6.0,25000,2,65.0,4,3,2.0,0.0,15.0,40.0
6.0,21200,2,65.0,4,3,2.0,0.0,15.0,40.0
4.0,15000,2,65.0,5,3,2.0,0.0,18.0,35.0
3.0,9000,1,40.0,8,1,1.0,1.0,8.0,19.0
2.0,27000,2,70.0,3,3,2.0,1.0,15.0,40.0
5.0,17300,1,45.0,12,3,2.0,0.0,12.0,20.0
6.0,19300,1,44.0,7,3,2.0,0.0,16.0,26.0
4.0,12000,2,60.0,3,3,2.0,1.0,15.0,39.0
6.0,15400,2,55.0,2,3,2.0,0.0,15.0,39.0
1.0,17500,2,59.0,8,3,3.0,1.0,25.0,21.0
4.0,11000,1,50.0,1,3,2.0,0.0,16.0,27.0
5.0,19300,1,45.0,4,3,2.0,0.0,10.0,30.0
4.0,15400,1,43.0,8,3,2.0,1.0,16.0,18.0
3.0,25000,2,65.0,11,3,2.0,0.0,15.0,40.0
5.0,10000,1,43.0,8,3,1.0,0.0,16.0,26.0
3.0,25000,2,65.0,11,3,3.0,0.0,15.0,40.0
5.0,24000,2,67.0,6,3,2.0,0.0,15.0,40.0
5.0,13500,1,47.0,1,3,2.0,0.0,16.0,26.0
3.0,15000,1,35.0,5,1,2.0,1.0,7.0,17.0
3.0,30800,2,59.0,3,2,3.0,1.0,8.0,28.0
4.0,12000,1,50.0,1,3,2.0,0.0,16.0,27.0
5.0,23100,1,58.0,12,3,3.0,0.0,16.0,28.0
3.0,25000,2,60.0,4,3,3.0,1.0,14.0,39.0
1.0,21200,1,45.0,6,3,3.0,1.0,16.0,26.0
4.0,20000,2,55.0,2,3,2.0,0.0,15.0,39.0
5.0,15000,2,60.0,5,1,2.0,1.0,7.0,39.0
5.0,23100,1,47.0,10,3,3.0,0.0,16.0,26.0
6.0,14200,1,50.0,2,3,2.0,1.0,16.0,27.0
2.0,34600,3,100.0,2,2,2.0,0.0,16.0,55.0
3.0,27000,2,78.0,2,3,3.0,1.0,20.0,40.0
5.0,15000,3,55.0,4,3,2.0,1.0,6.0,35.0
2.0,46200,3,85.0,9,3,3.0,0.0,15.0,53.0
3.0,19000,2,80.0,4,3,2.0,1.0,16.0,41.0
2.0,15000,1,50.0,1,3,3.0,1.0,16.0,27.0
4.0,25000,3,80.0,6,3,2.0,2.0,14.0,45.0
2.0,19000,2,60.0,4,2,3.0,0.0,14.0,39.0
1.0,16000,2,56.0,3,3,2.0,0.0,15.0,39.0
2.0,34600,3,100.0,3,2,3.0,2.0,16.0,55.0
5.0,25000,2,55.0,4,3,3.0,0.0,15.0,39.0
1.0,16600,2,65.0,8,3,2.0,0.0,15.0,40.0
2.0,21200,2,74.0,3,2,3.0,0.0,16.0,40.0
5.0,17300,1,45.0,7,3,2.0,0.0,16.0,26.0
4.0,15000,1,45.0,2,3,2.0,0.0,16.0,26.0
2.0,25000,2,80.0,6,3,3.0,2.0,16.0,41.0
2.0,38500,3,92.0,4,3,3.0,3.0,15.0,54.0
5.0,13000,1,45.0,7,3,2.0,0.0,16.0,26.0
5.0,12000,1,50.0,1,3,2.0,0.0,16.0,27.0
3.0,16000,2,70.0,9,3,3.0,1.0,16.0,40.0
5.0,18300,2,75.0,2,3,3.0,1.0,16.0,41.0
3.0,21200,2,78.0,10,3,2.0,1.0,13.0,38.0
5.0,17300,1,42.0,5,3,2.0,1.0,16.0,26.0
4.0,12000,2,64.0,3,3,2.0,2.0,15.0,40.0
3.0,9500,1,27.0,9,1,1.0,0.0,7.0,18.0
4.0,23100,1,50.0,4,3,3.0,1.0,20.0,18.0
4.0,15000,1,46.0,7,3,2.0,1.0,17.0,26.0
5.0,17300,1,40.0,9,3,2.0,0.0,10.0,30.0
4.0,23100,1,50.0,4,3,3.0,0.0,16.0,27.0
2.0,11000,2,56.0,3,3,2.0,0.0,15.0,39.0
5.0,16000,1,43.0,6,3,2.0,0.0,16.0,26.0
6.0,15000,1,45.0,5,3,2.0,1.0,15.0,19.0
3.0,23100,2,67.0,9,3,2.0,1.0,17.0,50.0
1.0,50000,2,100.0,7,3,3.0,2.0,20.0,43.0
3.0,15000,1,75.0,4,3,2.0,2.0,35.0,29.0
4.0,19300,2,86.0,2,3,3.0,0.0,16.0,42.0
4.0,19300,2,80.0,2,3,2.0,0.0,16.0,41.0
5.0,14000,1,50.0,11,3,2.0,1.0,15.0,27.0
5.0,17300,1,42.0,8,3,3.0,0.0,16.0,26.0
3.0,19300,2,46.0,5,3,2.0,1.0,6.0,38.0
4.0,19300,2,64.0,3,3,3.0,0.0,15.0,40.0
6.0,16000,2,75.0,4,3,3.0,0.0,16.0,41.0
5.0,28900,2,80.0,10,3,3.0,0.0,16.0,41.0
5.0,27000,3,115.0,3,3,2.0,0.0,16.0,56.0
4.0,16000,1,40.0,6,3,3.0,1.0,12.0,28.0
2.0,46200,3,175.0,4,3,3.0,0.0,18.0,63.0
2.0,28900,2,78.0,7,3,2.0,1.0,20.0,41.0
4.0,18000,3,100.0,1,3,2.0,0.0,20.0,55.0
4.0,18000,1,47.0,9,3,2.0,1.0,25.0,22.0
2.0,18900,1,63.0,7,3,3.0,1.0,14.0,32.0
5.0,23100,3,80.0,11,3,2.0,2.0,25.0,53.0
1.0,13500,1,43.0,17,3,2.0,0.0,16.0,26.0
3.0,19000,4,125.0,10,3,2.0,2.0,16.0,80.0
5.0,27000,2,90.0,6,3,3.0,1.0,16.0,42.0
5.0,27000,2,90.0,6,3,2.0,0.0,16.0,42.0
1.0,19300,1,50.0,2,2,3.0,1.0,16.0,27.0
4.0,19300,1,48.0,3,3,3.0,2.0,15.0,33.0
5.0,25000,2,60.0,1,2,3.0,0.0,10.0,50.0
1.0,19300,1,52.0,2,2,3.0,1.0,16.0,27.0
1.0,12000,2,60.0,1,1,2.0,1.0,20.0,40.0
5.0,15400,1,55.0,3,3,3.0,1.0,13.0,34.0
3.0,30800,3,92.0,5,3,3.0,0.0,15.0,54.0
6.0,9000,2,46.0,5,1,1.0,1.0,6.0,38.0
5.0,22000,3,108.0,5,3,2.0,0.0,16.0,56.0
2.0,16000,3,110.0,1,2,3.0,0.0,16.0,56.0
5.0,15400,2,66.0,3,3,2.0,0.0,15.0,40.0
3.0,34600,2,81.0,6,3,3.0,0.0,16.0,41.0
3.0,28900,2,63.0,5,3,2.0,1.0,15.0,39.0
5.0,14300,1,45.0,6,3,2.0,0.0,15.0,26.0
5.0,15400,3,66.0,3,3,2.0,0.0,14.0,51.0
2.0,18000,1,63.0,3,3,3.0,1.0,16.0,28.0
3.0,14500,1,57.0,8,3,2.0,0.0,16.0,27.0
2.0,13500,2,70.0,1,3,2.0,0.0,16.0,40.0
4.0,12000,3,68.0,3,1,2.0,2.0,10.0,46.0
5.0,19300,1,45.0,7,3,2.0,1.0,21.0,24.0
1.0,14000,3,70.0,9,1,2.0,2.0,10.0,46.0
5.0,21200,1,50.0,6,3,3.0,1.0,14.0,22.0
3.0,21200,1,49.0,5,3,3.0,0.0,20.0,18.0
2.0,18000,1,45.0,1,3,3.0,1.0,10.0,17.0
2.0,46200,4,100.0,4,2,3.0,0.0,15.0,66.0
4.0,25000,2,72.0,9,3,3.0,1.0,16.0,40.0
3.0,17000,3,67.0,1,1,2.0,0.0,9.0,58.0
1.0,19000,2,70.0,1,3,3.0,0.0,16.0,40.0
6.0,17000,3,100.0,4,3,2.0,3.0,15.0,67.0
4.0,15400,1,43.0,3,3,3.0,0.0,16.0,26.0
1.0,19500,2,80.0,5,3,3.0,0.0,15.0,52.0
6.0,20000,2,53.0,7,3,2.0,0.0,12.0,36.0
5.0,18000,1,70.0,6,3,3.0,0.0,17.0,29.0
3.0,27000,2,80.0,3,3,3.0,0.0,18.0,34.0
5.0,20000,2,60.0,7,3,3.0,0.0,15.0,39.0
5.0,15400,1,56.0,1,3,3.0,0.0,16.0,27.0
5.0,20000,2,60.0,7,3,2.0,0.0,15.0,39.0
3.0,21200,2,56.0,1,3,3.0,0.0,15.0,39.0
5.0,27000,2,75.0,16,3,3.0,0.0,16.0,41.0
2.0,17300,3,140.0,1,2,2.0,2.0,17.0,59.0
3.0,19300,2,68.0,7,3,2.0,0.0,15.0,40.0
1.0,15000,2,75.0,2,2,2.0,0.0,16.0,41.0
5.0,11000,1,45.0,2,1,3.0,1.0,16.0,26.0
3.0,15000,1,75.0,4,3,2.0,2.0,35.0,20.0
2.0,6500,2,70.0,1,3,1.0,0.0,16.0,40.0
5.0,12000,3,61.0,2,1,2.0,2.0,8.0,51.0
1.0,10000,2,55.0,9,3,1.0,0.0,15.0,39.0
5.0,25000,1,57.0,10,3,3.0,0.0,30.0,27.0
5.0,10000,2,40.0,1,1,1.0,0.0,7.0,20.0
3.0,19300,2,65.0,3,3,2.0,1.0,15.0,40.0
3.0,25000,2,110.0,2,3,3.0,0.0,40.0,45.0
2.0,27000,3,80.0,2,3,3.0,1.0,25.0,53.0
6.0,12000,3,67.0,1,1,2.0,0.0,12.0,41.0
4.0,13000,1,44.0,3,3,2.0,0.0,16.0,26.0
5.0,15000,2,55.0,2,3,2.0,0.0,15.0,39.0
4.0,16000,2,70.0,4,3,2.0,2.0,18.0,35.0
1.0,13500,2,65.0,2,2,3.0,1.0,13.0,40.0
5.0,25000,2,70.0,4,3,3.0,0.0,16.0,40.0
6.0,9500,2,45.0,2,3,1.0,0.0,6.0,38.0
3.0,9000,2,43.0,8,1,1.0,0.0,7.0,27.0
5.0,19300,1,44.0,2,3,2.0,1.0,18.0,26.0
6.0,11000,3,67.0,6,1,2.0,1.0,7.0,36.0
3.0,38500,4,130.0,6,3,2.0,1.0,16.0,69.0
4.0,23100,1,45.0,2,3,3.0,1.0,16.0,26.0
2.0,12000,2,55.0,3,1,2.0,1.0,9.0,39.0
5.0,9000,3,63.0,4,1,1.0,1.0,6.0,51.0
3.0,27000,2,80.0,4,3,3.0,1.0,16.0,41.0
5.0,15000,1,42.0,2,3,2.0,1.0,12.0,18.0
3.0,26300,2,65.0,7,3,3.0,1.0,15.0,40.0
4.0,16000,1,50.0,6,3,2.0,1.0,16.0,27.0
4.0,18000,1,48.0,9,3,2.0,1.0,20.0,20.0
4.0,19000,1,70.0,6,3,3.0,1.0,17.0,29.0
3.0,19300,1,50.0,4,3,3.0,0.0,16.0,27.0
3.0,19300,1,50.0,5,3,3.0,0.0,16.0,27.0
4.0,17300,2,65.0,8,3,2.0,1.0,15.0,40.0
5.0,12500,1,45.0,4,3,2.0,1.0,16.0,26.0
5.0,14900,2,60.0,2,3,2.0,0.0,15.0,39.0
3.0,23100,1,45.0,4,3,3.0,1.0,16.0,26.0
5.0,19300,1,50.0,10,3,2.0,0.0,16.0,27.0
4.0,21200,1,48.0,7,3,3.0,1.0,16.0,26.0
5.0,14300,1,65.0,1,3,2.0,0.0,16.0,28.0
5.0,27000,2,99.0,6,3,2.0,0.0,17.0,43.0
5.0,27000,3,114.0,3,3,3.0,0.0,16.0,56.0
3.0,38500,3,86.0,4,3,3.0,0.0,15.0,53.0
1.0,15000,1,45.0,4,3,3.0,1.0,16.0,26.0
2.0,38500,1,83.0,3,3,3.0,0.0,17.0,30.0
5.0,27000,2,70.0,16,3,3.0,0.0,16.0,40.0
2.0,38500,3,140.0,1,3,3.0,0.0,17.0,59.0
3.0,22000,2,65.0,8,3,2.0,1.0,15.0,40.0
3.0,11500,1,45.0,1,3,3.0,0.0,10.0,17.0
4.0,22000,2,68.0,2,3,2.0,0.0,15.0,35.0
3.0,12000,2,55.0,2,3,2.0,0.0,15.0,39.0
3.0,28900,1,43.0,7,3,3.0,0.0,16.0,26.0
4.0,13000,1,44.0,2,3,2.0,0.0,16.0,26.0
4.0,13500,2,70.0,3,3,2.0,1.0,16.0,40.0
3.0,15000,1,55.0,9,3,2.0,0.0,16.0,27.0
5.0,27000,2,80.0,3,3,2.0,1.0,16.0,41.0
2.0,22000,3,120.0,4,2,3.0,1.0,16.0,57.0
5.0,27000,3,90.0,2,3,3.0,1.0,15.0,54.0
2.0,32400,2,135.0,3,2,2.0,0.0,18.0,47.0
6.0,22000,2,55.0,7,3,3.0,1.0,15.0,39.0
6.0,18000,3,67.0,7,1,3.0,2.0,25.0,40.0
1.0,16000,2,65.0,4,3,2.0,1.0,14.0,40.0
3.0,19300,2,65.0,3,3,2.0,0.0,15.0,40.0
4.0,19300,2,75.0,7,3,3.0,0.0,16.0,41.0
3.0,19300,1,50.0,5,3,3.0,0.0,16.0,27.0
1.0,8000,1,37.0,3,3,1.0,0.0,9.0,20.0
1.0,24300,2,76.0,3,3,3.0,1.0,14.0,39.0
2.0,24300,2,75.0,3,3,3.0,1.0,15.0,38.0
4.0,23100,1,74.0,9,3,3.0,2.0,31.0,19.0
1.0,23100,2,75.0,9,3,3.0,2.0,32.0,21.0
6.0,28900,2,63.0,5,3,3.0,1.0,15.0,39.0
3.0,17300,3,70.0,9,1,2.0,3.0,13.0,45.0
5.0,13000,1,45.0,2,3,3.0,0.0,16.0,26.0
3.0,14000,1,42.0,6,3,3.0,1.0,15.0,26.0
3.0,15000,1,50.0,5,3,2.0,1.0,16.0,27.0
5.0,14000,1,50.0,10,3,2.0,1.0,16.0,27.0
4.0,14200,1,53.0,8,3,2.0,1.0,16.0,27.0
2.0,17300,1,43.0,2,3,3.0,0.0,16.0,26.0
4.0,18000,3,100.0,1,3,2.0,0.0,20.0,56.0
3.0,15000,1,43.0,5,3,2.0,0.0,16.0,26.0
3.0,48100,2,90.0,19,3,3.0,0.0,16.0,42.0
2.0,30800,1,60.0,5,2,3.0,0.0,16.0,28.0
2.0,12000,1,45.0,6,3,2.0,0.0,16.0,26.0
3.0,19000,2,75.0,7,3,3.0,2.0,25.0,41.0
3.0,10000,2,46.0,1,3,1.0,0.0,7.0,38.0
2.0,19000,1,50.0,4,3,3.0,1.0,20.0,27.0
6.0,16000,3,100.0,4,3,2.0,0.0,15.0,60.0
2.0,57700,4,175.0,7,3,3.0,1.0,40.0,55.0
4.0,12000,3,68.0,5,1,2.0,2.0,12.0,45.0
2.0,38500,3,92.0,4,3,3.0,2.0,15.0,54.0
2.0,19300,2,55.0,4,3,2.0,0.0,15.0,39.0
3.0,19300,1,48.0,18,3,2.0,0.0,16.0,26.0
5.0,23100,1,60.0,1,3,3.0,0.0,16.0,28.0
5.0,13000,1,45.0,7,3,2.0,1.0,16.0,26.0
6.0,19300,2,75.0,2,3,2.0,0.0,16.0,41.0
2.0,17300,1,35.0,2,2,2.0,1.0,6.0,25.0
5.0,19300,2,56.0,3,3,2.0,1.0,14.0,33.0
4.0,21200,3,72.0,2,1,2.0,1.0,15.0,52.0
5.0,19300,2,75.0,8,3,2.0,1.0,16.0,41.0
4.0,21200,3,72.0,2,1,2.0,2.0,15.0,52.0
3.0,23100,1,57.0,5,3,3.0,1.0,16.0,27.0
6.0,19300,1,43.0,6,3,2.0,0.0,16.0,26.0
4.0,18000,2,65.0,4,3,2.0,2.0,14.0,32.0
4.0,17000,1,45.0,7,3,3.0,1.0,16.0,26.0
4.0,17300,2,60.0,1,3,3.0,1.0,12.0,36.0
4.0,15000,4,82.0,9,1,2.0,2.0,14.0,64.0
6.0,11500,2,44.0,3,1,2.0,1.0,13.0,29.0
3.0,8500,3,67.0,6,1,1.0,2.0,9.0,39.0
4.0,10000,2,52.0,4,1,1.0,1.0,11.0,32.0
5.0,8000,2,47.0,4,1,1.0,0.0,6.0,28.0
3.0,17300,2,72.0,9,3,2.0,0.0,16.0,40.0
2.0,17300,2,81.0,2,2,2.0,2.0,17.0,41.0
5.0,25000,1,60.0,12,3,3.0,1.0,16.0,28.0
4.0,14000,3,80.0,1,3,2.0,0.0,15.0,53.0
5.0,25000,1,58.0,12,3,3.0,0.0,16.0,28.0
3.0,8000,1,35.0,2,3,1.0,0.0,9.0,25.0
3.0,13500,2,56.0,7,1,2.0,1.0,9.0,40.0
4.0,12000,2,62.0,12,1,2.0,2.0,15.0,39.0
5.0,7000,1,36.0,5,1,1.0,1.0,7.0,25.0
5.0,38500,2,84.0,4,3,2.0,0.0,16.0,42.0
3.0,27000,3,119.0,10,3,2.0,0.0,16.0,57.0
4.0,7000,2,45.0,3,1,1.0,1.0,7.0,28.0
5.0,34600,3,100.0,3,3,2.0,0.0,16.0,55.0
6.0,17300,3,76.0,4,1,2.0,1.0,15.0,52.0
3.0,12000,2,76.0,1,3,2.0,0.0,16.0,41.0
3.0,21200,1,45.0,4,3,2.0,0.0,12.0,26.0
2.0,14000,2,60.0,3,3,2.0,0.0,15.0,39.0
5.0,13500,1,44.0,6,3,2.0,1.0,16.0,26.0
4.0,14000,1,50.0,4,3,3.0,1.0,15.0,18.0
2.0,23100,1,47.0,3,3,2.0,1.0,16.0,26.0
2.0,15000,2,50.0,3,2,2.0,1.0,14.0,34.0
3.0,14000,2,60.0,5,3,2.0,0.0,15.0,39.0
6.0,15400,1,50.0,3,3,2.0,1.0,16.0,27.0
2.0,15400,2,55.0,2,3,2.0,0.0,15.0,39.0
3.0,13000,3,68.0,9,3,2.0,0.0,14.0,51.0
3.0,16000,2,65.0,3,3,2.0,0.0,15.0,40.0
5.0,16000,1,49.0,8,3,3.0,1.0,12.0,29.0
2.0,32700,3,100.0,8,3,2.0,3.0,16.0,55.0
3.0,21200,1,49.0,5,3,3.0,0.0,16.0,27.0
2.0,15000,1,48.0,3,3,2.0,0.0,16.0,26.0
2.0,15000,1,40.0,2,2,2.0,0.0,5.0,28.0
1.0,11600,2,70.0,1,3,3.0,0.0,16.0,40.0
5.0,27000,3,115.0,3,3,3.0,0.0,16.0,56.0
4.0,15000,1,50.0,9,3,2.0,1.0,16.0,27.0
1.0,46200,4,175.0,4,3,2.0,0.0,17.0,74.0
1.0,20300,1,64.0,7,3,2.0,2.0,20.0,28.0
2.0,22000,3,126.0,4,2,2.0,1.0,12.0,57.0
4.0,13000,3,68.0,1,3,2.0,0.0,14.0,51.0
6.0,13000,3,77.0,2,3,2.0,0.0,15.0,52.0
2.0,53900,4,200.0,5,2,3.0,0.0,35.0,140.0
2.0,21200,2,55.0,3,3,2.0,0.0,15.0,39.0
3.0,19300,1,41.0,12,3,2.0,0.0,16.0,24.0
3.0,23100,2,70.0,4,3,2.0,1.0,15.0,35.0
6.0,13000,2,54.0,3,1,2.0,1.0,7.0,25.0
3.0,15400,2,65.0,8,3,2.0,1.0,15.0,40.0
5.0,10000,2,44.0,3,3,1.0,1.0,7.0,30.0
5.0,34600,2,83.0,4,3,2.0,0.0,16.0,42.0
5.0,17000,2,78.0,5,3,2.0,0.0,20.0,41.0
2.0,57700,3,108.0,4,3,2.0,1.0,16.0,56.0
4.0,13000,1,43.0,3,3,2.0,1.0,12.0,16.0
5.0,17300,1,28.0,9,3,3.0,0.0,8.0,20.0
3.0,25000,3,100.0,3,3,2.0,0.0,18.0,55.0
5.0,17000,2,78.0,5,3,2.0,1.0,20.0,41.0
4.0,17000,2,65.0,8,3,2.0,0.0,14.0,35.0
6.0,9000,2,50.0,9,1,1.0,1.0,8.0,30.0
5.0,14000,1,42.0,10,3,2.0,0.0,16.0,26.0
3.0,30800,2,105.0,8,3,3.0,2.0,20.0,60.0
5.0,38500,2,66.0,7,3,3.0,0.0,15.0,40.0
2.0,38500,3,140.0,4,2,3.0,0.0,17.0,59.0
3.0,25000,1,55.0,10,3,2.0,0.0,16.0,27.0
5.0,16000,3,65.0,3,1,3.0,2.0,9.0,42.0
5.0,17300,1,28.0,9,3,2.0,0.0,8.0,20.0
5.0,19300,2,68.0,6,3,2.0,1.0,15.0,40.0
3.0,16000,1,43.0,2,3,3.0,0.0,16.0,26.0
5.0,27000,2,66.0,3,3,3.0,0.0,15.0,40.0
5.0,12000,1,37.0,5,1,2.0,1.0,7.0,25.0
3.0,16000,1,44.0,2,3,2.0,1.0,10.0,21.0
3.0,17300,1,45.0,2,3,2.0,1.0,16.0,26.0
2.0,24100,3,75.0,1,2,2.0,0.0,10.0,52.0
3.0,14000,1,42.0,6,3,2.0,0.0,16.0,26.0
5.0,25000,2,68.0,10,3,3.0,0.0,24.0,40.0
6.0,15000,1,44.0,2,3,2.0,0.0,16.0,26.0
2.0,21200,2,75.0,3,3,3.0,0.0,16.0,41.0
4.0,15400,1,43.0,3,3,2.0,0.0,16.0,26.0
2.0,24100,3,75.0,1,2,2.0,0.0,10.0,52.0
1.0,13000,1,42.0,4,3,2.0,1.0,16.0,26.0
4.0,27000,2,80.0,3,3,2.0,1.0,20.0,41.0
2.0,16000,3,110.0,1,2,2.0,0.0,16.0,56.0
4.0,15500,2,70.0,5,3,2.0,1.0,16.0,40.0
2.0,21200,2,70.0,2,3,3.0,0.0,16.0,40.0
2.0,34600,3,110.0,2,2,3.0,1.0,16.0,56.0
3.0,15000,2,75.0,4,3,3.0,1.0,30.0,41.0
5.0,38500,2,65.0,4,3,2.0,0.0,15.0,40.0
5.0,28900,3,90.0,2,2,2.0,0.0,15.0,70.0
1.0,27000,2,65.0,8,3,3.0,1.0,18.0,40.0
2.0,15000,1,55.0,1,2,3.0,1.0,24.0,26.0
2.0,15000,1,48.0,3,3,2.0,0.0,16.0,26.0
1.0,57700,2,81.0,3,3,3.0,0.0,29.0,41.0
1.0,6000,1,36.0,3,1,1.0,0.0,7.0,22.0
4.0,16200,2,65.0,8,3,2.0,2.0,15.0,40.0
2.0,9610,1,35.0,2,3,1.0,0.0,5.0,30.0
1.0,34600,3,130.0,5,3,3.0,2.0,17.0,58.0
3.0,21200,1,45.0,2,3,2.0,0.0,16.0,26.0
3.0,19000,1,52.0,4,3,2.0,0.0,16.0,27.0
2.0,46200,4,100.0,4,2,3.0,2.0,15.0,66.0
1.0,30800,2,75.0,4,2,2.0,0.0,10.0,41.0
2.0,25000,2,80.0,4,3,3.0,0.0,16.0,41.0
5.0,20000,2,57.0,7,3,2.0,0.0,15.0,39.0
5.0,19300,1,54.0,10,3,2.0,0.0,16.0,27.0
2.0,38500,2,100.0,3,2,2.0,1.0,16.0,50.0
6.0,17000,2,44.0,1,3,3.0,1.0,9.0,26.0
5.0,18000,1,50.0,14,3,2.0,0.0,16.0,27.0
6.0,15400,2,60.0,1,3,2.0,0.0,15.0,39.0
4.0,11000,1,40.0,2,3,2.0,0.0,10.0,30.0
2.0,16000,2,60.0,3,2,2.0,0.0,15.0,39.0
3.0,38500,2,75.0,12,3,3.0,1.0,16.0,41.0
5.0,14000,1,43.0,6,3,2.0,0.0,16.0,26.0
2.0,38500,5,140.0,6,3,3.0,4.0,15.0,82.0
1.0,28900,3,100.0,2,3,3.0,1.0,16.0,55.0
3.0,12000,1,45.0,4,3,3.0,1.0,16.0,26.0
4.0,10000,2,54.0,4,3,1.0,1.0,6.0,48.0
5.0,20000,2,57.0,7,3,2.0,0.0,12.0,39.0
3.0,18000,3,73.0,8,1,2.0,0.0,8.0,55.0
2.0,27000,3,140.0,4,3,2.0,0.0,17.0,59.0
6.0,15000,1,45.0,5,3,3.0,1.0,15.0,19.0
2.0,17300,2,70.0,7,3,2.0,1.0,16.0,40.0
4.0,15000,1,43.0,8,3,2.0,0.0,16.0,26.0
4.0,10000,1,45.0,2,3,1.0,1.0,16.0,26.0
5.0,23100,3,96.0,2,3,2.0,2.0,15.0,54.0
4.0,15500,2,70.0,5,3,2.0,0.0,16.0,40.0
4.0,21200,1,50.0,9,3,3.0,0.0,16.0,27.0
5.0,24100,3,75.0,1,1,2.0,1.0,10.0,60.0
3.0,25000,1,45.0,9,3,2.0,0.0,16.0,26.0
5.0,30800,3,70.0,6,3,3.0,0.0,15.0,52.0
3.0,23100,2,75.0,4,3,2.0,0.0,15.0,40.0
4.0,15000,2,65.0,4,1,1.0,1.0,15.0,40.0
3.0,15000,1,50.0,4,3,2.0,0.0,14.0,20.0
1.0,11000,1,48.0,3,3,2.0,0.0,16.0,26.0
4.0,15000,4,82.0,9,3,1.0,2.0,10.0,64.0
1.0,46200,2,78.0,3,3,3.0,0.0,16.0,41.0
4.0,15000,4,82.0,9,3,1.0,0.0,10.0,64.0
5.0,16000,1,42.0,7,3,2.0,0.0,16.0,26.0
5.0,11000,1,46.0,8,3,2.0,0.0,16.0,26.0
3.0,15000,2,55.0,7,3,2.0,0.0,15.0,39.0
2.0,25000,2,60.0,2,3,3.0,0.0,15.0,39.0
4.0,13500,2,54.0,9,1,2.0,1.0,15.0,39.0
5.0,38500,2,82.0,3,3,3.0,0.0,16.0,41.0
3.0,23100,2,80.0,4,3,3.0,0.0,16.0,41.0
5.0,29000,2,74.0,5,3,3.0,1.0,16.0,41.0
3.0,14000,3,65.0,4,3,2.0,0.0,14.0,51.0
4.0,7500,1,39.0,4,1,1.0,1.0,9.0,26.0
2.0,28900,3,90.0,2,1,2.0,1.0,15.0,70.0
5.0,21200,1,47.0,15,3,3.0,0.0,16.0,26.0
4.0,11000,1,40.0,2,3,2.0,1.0,10.0,30.0
5.0,15000,1,50.0,9,3,2.0,1.0,16.0,27.0
