district,wall_material,status,balcony,area_kitchen,area_living,area,room,floor,superficiality,type_build,price
Личаківський,nan,nan,nan,nan,nan,30,1,1,5,nan,11600
Шевченківський,nan,nan,nan,nan,nan,140,4,2,2,nan,24000
Франківський,nan,nan,nan,nan,nan,45,1,2,4,nan,13500
Сихівський, пінобетон (піноблок),nan,nan,10,nan,72,3,9,9, Чешка,9000
Сихівський,nan,nan,nan,nan,nan,50,2,2,5,nan,15000
Личаківський,nan, відмінний,nan,nan,nan,44,2,5,12,nan,14900
Личаківський, цегла, люкс,1,nan,nan,50,1,2,10,nan,23100
Галицький,nan,nan,nan,nan,nan,25,1,3,3,nan,12000
Залізничний,nan,nan,nan,nan,nan,43,1,1,5,nan,5000
Шевченківський,nan,nan,nan,nan,nan,25,1,3,3,nan,12000
Личаківський,nan,nan,nan,nan,nan,130,3,5,6,nan,34600
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Шевченківський,nan,nan,nan,nan,nan,45,2,4,5,nan,7000
Галицький,nan,nan,nan,nan,nan,100,3,2,3,nan,42300
Галицький,nan, відмінний,1,nan,nan,30,1,3,3, Австрійський,17300
Залізничний, цегла, відмінний,1,nan,nan,60,2,2,9, Чешка,12000
Залізничний,nan,nan,nan,nan,nan,60,2,2,9,nan,12000
Галицький,nan,nan,nan,nan,nan,25,1,1,3,nan,10000
Шевченківський,nan,nan,nan,nan,nan,25,1,1,3,nan,10000
Франківський, цегла, відмінний,1,14,nan,91,2,10,13,nan,27000
Шевченківський, цегла,nan,nan,nan,nan,62,2,12,12,nan,50000
Франківський,nan, середній,1,6,35,55,3,4,5, Хрущовка,14500
Шевченківський,nan,nan,nan,7,34,38,1,4,9,nan,12000
Галицький, цегла, відмінний,nan,10,nan,80,3,1,5, Сталінка,18000
Шевченківський, цегла, середній,nan,54,nan,30,1,9,9, Хрущовка,9000
Франківський, цегла, відмінний,nan,6,nan,30,1,2,5, Чешка,11500
Галицький, цегла, відмінний,1,6,nan,35,1,2,2, Польський люкс,15400
Шевченківський, цегла, люкс,1,17,12,50,1,2,6,nan,19300
Шевченківський,nan,nan,nan,24,nan,70,2,1,10,nan,27000
Шевченківський,nan,nan,nan,15,25,40,1,2,9,nan,15400
Шевченківський,nan, люкс,nan,14,nan,56,2,5,10,nan,21200
Личаківський, цегла, відмінний,nan,nan,nan,80,2,3,4, Австрійський люкс,21200
Сихівський, цегла, відмінний,1,6,15,50,1,7,9, Хрущовка,3000
Шевченківський,nan, люкс,nan,16,nan,62,2,3,10,nan,23100
Личаківський, цегла, середній,nan,54,345,468,3,1,5, Хрущовка,1730000
Шевченківський,nan, люкс,nan,nan,nan,45,1,3,9,nan,21200
Галицький,nan,nan,nan,nan,nan,62,2,3,10,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Шевченківський, цегла, люкс,nan,14,36,56,2,5,8,nan,21200
Франківський,nan,nan,nan,15,30,45,1,11,16,nan,17300
Залізничний,nan,nan,nan,nan,nan,38,1,2,2,nan,10000
Франківський,nan, відмінний,1,nan,nan,63,3,3,5, Чешка,15000
Галицький, цегла, середній,nan,nan,nan,55,3,1,4,nan,12000
Шевченківський, цегла, середній,nan,nan,nan,25,1,2,9,nan,8000
Залізничний,nan,nan,nan,nan,nan,75,3,2,3, Особняк,10000
Шевченківський,nan,nan,1,nan,nan,52,2,3,4,nan,12000
Шевченківський, цегла, відмінний,1,nan,nan,25,1,2,3,nan,7500
Франківський,nan,nan,nan,9,16,51,1,4,9,nan,3500
Шевченківський,nan, відмінний,nan,nan,nan,45,1,9,9,nan,21200
Шевченківський, цегла, люкс,nan,16,40,62,2,3,12,nan,23100
Шевченківський,nan, відмінний,nan,nan,nan,45,1,9,9,nan,21200
Галицький,nan,nan,nan,8,33,38,1,2,2,nan,10000
Франківський,nan,nan,nan,12,35,55,2,2,4,nan,10000
Франківський,nan,nan,nan,nan,nan,55,2,6,9,nan,13000
Франківський,nan,nan,nan,nan,nan,55,2,6,9,nan,13000
Галицький,nan, люкс,nan,17,32,49,1,3,7,nan,21200
Галицький, цегла, люкс,1,16,20,55,1,3,10,nan,16600
Франківський, цегла, відмінний,1,12,18,46,1,7,12,nan,14700
Шевченківський,nan, відмінний,nan,nan,nan,45,1,1,9,nan,25000
Франківський,nan, люкс,1,nan,nan,98,2,6,15,nan,25000
Шевченківський,nan,nan,nan,nan,nan,67,2,2,12,nan,23100
Шевченківський,nan, люкс,nan,nan,nan,45,1,1,9,nan,25000
Галицький,nan, відмінний,1,nan,nan,68,2,10,12,nan,23100
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Шевченківський,nan, люкс,nan,nan,nan,45,1,1,9,nan,25000
Галицький,nan, відмінний,1,nan,nan,68,2,10,12,nan,23100
Личаківський,nan,nan,nan,nan,nan,55,1,8,10,nan,16000
Шевченківський,nan, люкс,nan,nan,nan,48,1,4,15,nan,17300
Шевченківський,nan, люкс,nan,nan,nan,38,1,5,9,nan,17300
Шевченківський,nan,nan,nan,nan,nan,37,1,9,10,nan,15000
Шевченківський,nan,nan,nan,nan,nan,37,1,9,10,nan,15000
Галицький,nan, відмінний,nan,nan,nan,40,1,3,5, Австрійський,15000
Галицький,nan, відмінний,nan,nan,nan,40,1,3,4, Австрійський,15000
Залізничний,nan,nan,nan,nan,nan,40,1,2,2,nan,10000
Галицький,nan,nan,nan,nan,nan,40,1,2,2,nan,10000
Шевченківський, цегла, відмінний,1,30,17,63,2,12,12,nan,50000
Франківський,nan, відмінний,nan,nan,nan,95,2,10,12,nan,27000
Франківський,nan, люкс,nan,nan,nan,95,2,10,11,nan,27000
Шевченківський, цегла, відмінний,1,14,nan,52,1,7,9,nan,14700
Шевченківський, цегла, люкс,1,30,17,62,2,12,12,nan,50000
Шевченківський,nan,nan,nan,nan,nan,44,1,4,10,nan,19300
Шевченківський,nan,nan,nan,nan,nan,86,3,4,10,nan,38500
Шевченківський,nan, відмінний,nan,nan,nan,50,1,9,12,nan,19300
Галицький, цегла, люкс,2,nan,nan,101,3,2,7,nan,19300
Сихівський,nan,nan,nan,nan,nan,35,1,4,9,nan,15000
Шевченківський,nan,nan,nan,nan,nan,58,2,3,9,nan,7000
Залізничний,nan,nan,nan,nan,nan,51,2,1,5,nan,15000
Личаківський,nan,nan,nan,nan,nan,72,4,4,9,nan,19000
Залізничний,nan,nan,nan,nan,nan,60,2,1,2,nan,10000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Шевченківський, цегла, люкс,1,10,50,82,4,7,9, Чешка,4500
Галицький,nan,nan,nan,nan,nan,46,1,3,3,nan,13000
Личаківський,nan,nan,nan,nan,nan,54,1,8,10,nan,15000
Франківський,nan,nan,nan,nan,nan,25,1,1,6,nan,11000
Франківський,nan,nan,nan,nan,nan,48,2,3,5,nan,12000
Сихівський,nan,nan,nan,nan,nan,84,2,3,9,nan,15000
Залізничний,nan,nan,nan,nan,nan,45,2,4,5,nan,12000
Галицький, цегла,nan,nan,nan,nan,80,3,5,7,nan,46200
Залізничний,nan,nan,nan,nan,136,254,5,5,5,nan,30000
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Шевченківський, цегла, відмінний,nan,20,15,45,1,19,22,nan,19300
Франківський,nan, люкс,1,nan,nan,43,1,4,10,nan,15000
Франківський,nan, люкс,nan,nan,nan,55,1,4,10,nan,12000
Галицький,nan, люкс,1,nan,nan,50,2,2,2,nan,11500
Шевченківський,nan, люкс,1,nan,nan,65,2,7,10,nan,25000
Личаківський,nan, люкс,nan,nan,nan,42,1,4,10,nan,15000
Залізничний, панель, відмінний,nan,6,18,32,1,1,5, Хрущовка,8000
Сихівський, панель, середній,1,8,45,68,3,9,9, Чешка,8500
Франківський,nan,nan,nan,22,36,94,2,16,8,nan,27000
Галицький,nan,nan,nan,nan,nan,73,3,1,5,nan,23100
Галицький,nan,nan,nan,nan,nan,65,2,4,10,nan,27000
Сихівський, цегла, відмінний,1,5,nan,47,2,3,4, Хрущовка,13500
Галицький,nan,nan,nan,nan,nan,42,1,3,3,nan,21200
Галицький,nan,nan,nan,nan,nan,45,1,3,8,nan,21200
Галицький,nan,nan,nan,nan,nan,33,1,2,4,nan,15400
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Галицький,nan,nan,nan,nan,nan,33,1,2,4,nan,15400
Шевченківський, цегла, відмінний,nan,nan,nan,40,1,7,10,nan,18000
Галицький, цегла, люкс,1,nan,nan,48,1,6,10,nan,16000
Личаківський,nan, відмінний,nan,nan,nan,40,1,5,10,nan,12000
Личаківський,nan, відмінний,nan,nan,nan,60,2,1,3,nan,18500
Шевченківський,nan, середній,nan,nan,nan,65,2,1,9,nan,12000
Галицький,nan,nan,nan,nan,nan,150,4,4,5,nan,28900
Франківський,nan,nan,nan,nan,nan,50,1,2,10,nan,16000
Шевченківський,nan, відмінний,nan,nan,nan,94,3,7,11,nan,27000
Франківський,nan,nan,nan,nan,nan,91,3,10,13,nan,27000
Галицький, цегла,nan,nan,nan,nan,95,2,4,5, Австрійський,46200
Франківський,nan,nan,nan,nan,nan,68,2,1,9,nan,26300
Сихівський,nan,nan,nan,nan,nan,72,4,4,9,nan,18000
Франківський,nan,nan,nan,nan,nan,56,1,1,9,nan,12000
Сихівський,nan,nan,nan,25,nan,50,1,4,10,nan,14900
Галицький,nan, середній,nan,nan,nan,63,2,3,4,nan,15000
Галицький, цегла, люкс,4,nan,nan,140,5,6,8,nan,38500
Личаківський,nan, середній,nan,nan,nan,40,1,2,6,nan,13500
Шевченківський,nan, середній,nan,nan,nan,72,3,9,16,nan,14000
Личаківський,nan, відмінний,nan,nan,nan,44,2,5,12,nan,14500
Франківський,nan, люкс,1,16,40,65,2,10,12,nan,17000
Залізничний,nan,nan,nan,nan,nan,40,1,1,4,nan,5500
Шевченківський,nan, відмінний,nan,nan,nan,42,1,6,6,nan,17300
Залізничний,nan,nan,nan,nan,nan,40,1,1,4,nan,5500
Галицький,nan, люкс,1,13,nan,65,2,2,3, Польський,27000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Залізничний,nan,nan,nan,nan,nan,40,1,1,4,nan,5500
Галицький,nan, люкс,1,13,nan,65,2,2,3, Польський,27000
Шевченківський, цегла, відмінний,1,13,nan,64,2,2,12,nan,22900
Шевченківський, цегла, відмінний,nan,12,60,82,3,1,2,nan,28900
Галицький, цегла, відмінний,1,12,nan,75,3,2,4, Австрійський,19000
Залізничний, цегла, відмінний,1,8,nan,54,2,1,5, Чешка,13500
Сихівський, цегла, відмінний,1,15,nan,74,2,8,10,nan,21200
Шевченківський,nan, люкс,nan,26,nan,70,2,2,10,nan,27000
Личаківський, цегла, відмінний,2,16,nan,42,1,6,12,nan,21200
Франківський,nan, відмінний,nan,12,nan,58,2,7,14,nan,16000
Шевченківський, цегла, люкс,1,24,54,85,2,7,10,nan,34600
Шевченківський,nan, середній,nan,nan,nan,52,2,5,9,nan,8000
Шевченківський,nan,nan,nan,nan,nan,47,2,6,9,nan,12000
Шевченківський,nan,nan,nan,nan,nan,47,2,6,9,nan,12000
Галицький,nan,nan,nan,nan,nan,45,2,3,4,nan,14000
Галицький, цегла, відмінний,1,18,16,47,1,10,16,nan,19300
Франківський,nan,nan,nan,nan,nan,56,2,2,4,nan,19300
Сихівський,nan, люкс,nan,12,nan,54,1,8,10,nan,16000
Залізничний,nan, відмінний,1,8,52,60,2,2,10,nan,15000
Галицький,nan,nan,nan,nan,nan,45,2,3,4,nan,14000
Личаківський,nan,nan,nan,nan,nan,81,2,3,6,nan,57700
Сихівський,nan,nan,nan,nan,nan,54,2,3,9,nan,13500
Личаківський, цегла, люкс,nan,12,25,45,1,9,10,nan,17000
Сихівський,nan, відмінний,nan,nan,nan,80,2,3,9,nan,23100
Шевченківський,nan, відмінний,1,nan,nan,55,1,9,12,nan,19300
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Галицький, цегла, люкс,1,nan,nan,95,3,2,3, Австрійський,38500
Франківський,nan,nan,nan,nan,nan,117,4,6,10,nan,30800
Личаківський,nan,nan,nan,nan,nan,54,1,3,6,nan,18000
Сихівський, цегла, люкс,1,12,34,54,1,8,10,nan,16000
Личаківський,nan, відмінний,1,8,nan,40,1,2,6,nan,13500
Шевченківський,nan, відмінний,nan,nan,nan,55,2,3,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,62,1,4,4, Австрійський,46200
Франківський, цегла, відмінний,1,nan,nan,80,2,3,6,nan,25000
Личаківський,nan, відмінний,1,nan,nan,42,1,2,10,nan,13500
Франківський, цегла, відмінний,nan,12,23,43,2,10,12,nan,13900
Франківський, цегла, люкс,2,nan,nan,80,2,10,16,nan,25000
Галицький, цегла, відмінний,1,nan,nan,90,2,2,3, Австрійський,28900
Галицький,nan, відмінний,1,nan,nan,60,2,2,5, Хрущовка,12500
Залізничний, цегла, люкс,1,nan,nan,45,1,3,10,nan,15400
Франківський,nan, відмінний,3,nan,nan,85,2,5,9,nan,20000
Личаківський,nan, люкс,1,nan,nan,50,2,9,10,nan,14500
Личаківський, цегла,nan,nan,nan,nan,100,3,2,5,nan,27000
Франківський, цегла, відмінний,1,12,38,58,2,7,13, Чешка,16000
Личаківський, цегла, відмінний,nan,12,nan,70,2,3,3, Австрійський,12000
Франківський,nan,nan,nan,nan,nan,45,1,9,12,nan,17000
Франківський,nan, люкс,nan,21,nan,45,1,7,11,nan,19300
Сихівський,nan,nan,nan,8,35,45,1,4,25,nan,11000
Галицький,nan, відмінний,1,nan,nan,75,2,11,12,nan,50000
Личаківський, цегла, люкс,2,nan,nan,75,2,4,5,nan,38500
Галицький, цегла, відмінний,nan,nan,nan,80,2,2,3,nan,17300
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Франківський,nan, люкс,nan,21,nan,45,1,7,11,nan,19300
Сихівський,nan,nan,nan,8,35,45,1,4,25,nan,11000
Галицький,nan, відмінний,1,nan,nan,75,2,11,12,nan,50000
Личаківський, цегла, люкс,2,nan,nan,75,2,4,5,nan,38500
Галицький, цегла, відмінний,nan,nan,nan,80,2,2,3,nan,17300
Галицький,nan, люкс,1,nan,nan,45,1,5,10,nan,16000
Франківський, цегла, відмінний,1,nan,nan,65,2,5,6,nan,30800
Личаківський,nan, люкс,nan,nan,nan,45,1,9,10,nan,17000
Шевченківський,nan, відмінний,nan,nan,nan,62,2,11,12,nan,25000
Залізничний,nan,nan,nan,nan,nan,42,1,3,10,nan,17300
Сихівський, цегла, люкс,nan,nan,nan,88,3,7,10,nan,23100
Шевченківський,nan, відмінний,nan,nan,nan,54,2,2,5,nan,15000
Франківський, цегла, відмінний,1,21,nan,45,1,7,11,nan,19300
Личаківський,nan, відмінний,nan,nan,nan,40,1,2,5,nan,13500
Личаківський, цегла, люкс,1,18,38,90,3,2,10,nan,17300
Франківський,nan,nan,nan,nan,nan,55,2,5,8,nan,20000
Сихівський,nan,nan,nan,nan,nan,70,3,5,5,nan,20000
Шевченківський,nan,nan,nan,nan,nan,63,2,3,4,nan,15000
Шевченківський,nan,nan,nan,nan,nan,50,1,4,8,nan,14300
Шевченківський,nan, люкс,nan,nan,nan,45,1,4,10,nan,21200
Галицький,nan,nan,nan,8,24,36,1,2,4,nan,12000
Сихівський,nan,nan,nan,nan,nan,35,1,3,4,nan,10000
Шевченківський,nan, відмінний,nan,10,45,55,2,3,10,nan,19300
Залізничний, цегла, відмінний,1,6,17,32,1,4,5, Чешка,8000
Залізничний,nan,nan,nan,nan,nan,55,2,2,2,nan,20000
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький,nan,nan,nan,nan,nan,25,1,3,3,nan,12000
Шевченківський,nan,nan,nan,nan,nan,50,1,3,12,nan,19300
Галицький,nan,nan,nan,nan,nan,70,2,2,3,nan,21200
Шевченківський,nan, відмінний,nan,nan,nan,70,2,14,15,nan,17300
Шевченківський, цегла, відмінний,1,15,38,65,2,6,10,nan,19300
Личаківський,nan,nan,nan,nan,nan,50,2,8,9,nan,12000
Франківський, цегла, люкс,nan,nan,nan,65,1,1,6,nan,15400
Сихівський,nan,nan,nan,nan,nan,45,1,3,9,nan,14000
Залізничний,nan,nan,nan,nan,nan,55,2,7,10,nan,23100
Франківський,nan,nan,nan,nan,nan,65,2,7,9,nan,27000
Сихівський,nan,nan,nan,nan,nan,45,1,3,9,nan,14000
Личаківський,nan,nan,nan,nan,nan,70,2,1,2,nan,12000
Шевченківський,nan,nan,nan,nan,nan,73,2,6,10,nan,34600
Франківський, цегла, відмінний,1,12,nan,43,1,10,12,nan,13900
Шевченківський,nan,nan,nan,nan,nan,42,2,6,6,nan,17300
Галицький,nan,nan,nan,nan,nan,37,1,1,2,nan,18000
Залізничний,nan,nan,nan,nan,nan,65,2,7,10,nan,15000
Шевченківський,nan,nan,nan,nan,nan,70,3,6,9,nan,22000
Галицький,nan, відмінний,nan,12,55,70,2,3,4, Австрійський люкс,19300
Галицький,nan,nan,nan,nan,nan,58,2,7,15,nan,16000
Залізничний,nan,nan,nan,nan,nan,45,2,2,5,nan,14000
Шевченківський,nan,nan,nan,nan,nan,45,2,3,4,nan,19300
Франківський,nan,nan,nan,nan,nan,58,1,7,15,nan,16000
Галицький, цегла, відмінний,nan,9,36,58,2,3,3, Австрійський,17300
Личаківський,nan,nan,nan,nan,nan,40,1,2,6,nan,13500
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Личаківський,nan,nan,nan,nan,nan,40,1,2,6,nan,13500
Франківський, цегла, відмінний,1,12,nan,58,2,7,14,nan,615000
Шевченківський,nan,nan,nan,nan,nan,43,1,1,5,nan,12000
Шевченківський, цегла, відмінний,1,nan,nan,7,2,5,10,nan,28900
Сихівський, цегла, люкс,1,12,34,72,2,9,11,nan,25000
Личаківський,nan, відмінний,nan,nan,nan,85,3,4,5,nan,19300
Сихівський,nan,nan,nan,nan,nan,45,1,21,25,nan,23100
Сихівський,nan, відмінний,nan,nan,nan,45,1,3,9,nan,13500
Франківський,nan,nan,nan,nan,nan,45,2,1,12,nan,16000
Франківський,nan, люкс,1,nan,nan,35,1,2,2, Польський,13200
Франківський,nan, середній,1,18,65,156,4,4,5,nan,28900
Галицький, цегла, відмінний,1,7,22,47,2,1,5,nan,576600
Шевченківський,nan,nan,nan,nan,nan,72,3,9,16,nan,14000
Шевченківський,nan,nan,nan,nan,nan,50,1,10,15,nan,23100
Личаківський,nan,nan,nan,8,50,60,1,1,3,nan,16200
Сихівський,nan, люкс,nan,nan,nan,48,1,6,10,nan,19300
Залізничний, цегла, люкс,1,17,35,65,2,11,12,nan,25000
Франківський,nan,nan,nan,nan,nan,55,2,4,14,nan,23100
Франківський,nan, люкс,nan,nan,nan,90,2,6,10,nan,25000
Шевченківський,nan,nan,nan,nan,nan,45,1,4,9,nan,15000
Сихівський, цегла, люкс,1,12,18,38,1,2,10,nan,17000
Шевченківський,nan,nan,nan,nan,nan,45,1,4,9,nan,15000
Франківський,nan,nan,nan,nan,nan,75,2,8,14,nan,21200
Залізничний, цегла, відмінний,nan,15,nan,45,1,9,10,nan,19300
Франківський,nan, люкс,nan,nan,nan,93,3,7,9,nan,38500
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Шевченківський, цегла, відмінний,1,15,24,43,1,2,4,nan,13500
Личаківський,nan, відмінний,nan,nan,nan,40,1,3,5,nan,15400
Галицький, цегла, відмінний,1,15,20,52,1,6,10,nan,17300
Личаківський,nan, відмінний,nan,nan,nan,40,1,3,10,nan,15000
Галицький, цегла, відмінний,nan,30,15,62,2,4,4,nan,46200
Шевченківський,nan, люкс,nan,nan,nan,65,2,4,7,nan,25000
Франківський,nan, люкс,1,nan,nan,50,2,2,2,nan,11500
Сихівський,nan, люкс,nan,nan,nan,70,2,2,3,nan,17300
Франківський,nan, відмінний,nan,nan,nan,98,2,6,14,nan,25000
Личаківський,nan, відмінний,nan,nan,nan,50,2,9,10,nan,14500
Галицький,nan, відмінний,nan,nan,nan,28,1,4,4,nan,12000
Личаківський,nan, відмінний,nan,nan,nan,25,1,1,3,nan,9000
Франківський,nan, відмінний,nan,nan,nan,45,2,4,5, Хрущовка,10000
Личаківський,nan, відмінний,nan,nan,nan,45,2,3,5, Хрущовка,10000
Франківський,nan, відмінний,nan,nan,nan,80,2,2,3,nan,17300
Личаківський, цегла, відмінний,1,16,39,64,2,7,10,nan,15000
Шевченківський,nan,nan,nan,nan,nan,32,1,1,1,nan,8000
Личаківський,nan,nan,nan,nan,20,30,1,1,3,nan,10000
Сихівський,nan, відмінний,nan,nan,nan,43,1,3,7,nan,15400
Залізничний,nan,nan,nan,nan,nan,50,2,7,14,nan,8000
Шевченківський,nan, відмінний,nan,nan,nan,67,2,10,12,nan,30800
Залізничний,nan,nan,nan,nan,nan,45,2,4,5,nan,13000
Шевченківський, цегла, люкс,1,14,20,52,1,6,9,nan,16000
Галицький,nan, люкс,nan,nan,nan,57,1,5,5, Австрійський люкс,30800
Галицький,nan, відмінний,nan,nan,nan,107,3,3,3, Польський люкс,23100
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Шевченківський, цегла, відмінний,2,10,nan,67,3,6,9, Чешка,11000
Шевченківський, цегла, відмінний,2,10,nan,67,3,6,14, Чешка,14000
Галицький, цегла, відмінний,1,nan,nan,60,2,3,3, Польський,19300
Шевченківський,nan, люкс,nan,12,nan,140,4,2,2,nan,24000
Шевченківський,nan, люкс,nan,24,nan,70,2,1,10,nan,27000
Галицький, цегла, середній,1,11,56,72,3,9,16, Чешка,13000
